plane u v typecode idx captureblock slink captureblockidx fedid zside
41 5 1 ML-F3C 2 30 7 2 68 -1
41 5 2 ML-F3C 1 25 6 1 7 -1
41 5 3 ML-F3C 10 24 6 0 7 -1
41 5 4 ML-F3C 6 24 6 0 7 -1
41 5 5 ML-F3C 6 30 7 2 152 -1
41 5 6 ML-F3C 2 30 7 2 152 -1
41 5 7 ML-53C 10 29 7 1 152 -1
41 6 -2 ML-T3C 1 26 6 2 475 -1
41 6 -1 ML-F3C 8 25 6 1 475 -1
41 6 0 ML-F3C 10 30 7 2 68 -1
41 6 1 ML-F3C 3 30 7 2 68 -1
41 6 2 ML-F3C 4 30 7 2 68 -1
41 6 3 ML-F3C 2 25 6 1 7 -1
41 6 4 ML-F3C 11 24 6 0 7 -1
41 6 5 ML-F3C 7 24 6 0 7 -1
41 6 6 ML-F3C 7 30 7 2 152 -1
41 6 7 ML-B3C 3 30 7 2 152 -1
41 7 0 ML-B3C 11 30 7 2 68 -1
41 7 1 ML-F3C 5 30 7 2 68 -1
41 7 2 ML-F3C 6 30 7 2 68 -1
41 7 3 ML-F3C 3 25 6 1 7 -1
41 7 4 ML-F3C 4 25 6 1 7 -1
41 7 5 ML-F3C 0 25 6 1 7 -1
41 7 6 ML-T3C 8 24 6 0 7 -1
42 -7 -6 ML-T3C 3 31 7 3 332 -1
42 -7 -5 ML-F3C 7 31 7 3 332 -1
42 -7 -4 ML-F3C 10 31 7 3 332 -1
42 -7 -3 ML-F3C 11 31 7 3 332 -1
42 -7 -2 ML-F3C 4 30 7 2 296 -1
42 -7 -1 ML-F3C 5 30 7 2 296 -1
42 -7 0 ML-B3C 10 30 7 2 296 -1
42 -6 -7 ML-B3C 5 23 5 3 414 -1
42 -6 -6 ML-F3C 9 23 5 3 414 -1
42 -6 -5 ML-F3C 2 31 7 3 332 -1
42 -6 -4 ML-F3C 6 31 7 3 332 -1
42 -6 -3 ML-F3C 9 31 7 3 332 -1
42 -6 -2 ML-F3C 2 30 7 2 296 -1
42 -6 -1 ML-F3C 3 30 7 2 296 -1
42 -6 0 ML-F3C 9 30 7 2 296 -1
42 -6 1 ML-F3C 3 32 6 4 259 -1
42 -6 2 ML-T3C 8 32 6 4 259 -1
42 -5 -7 ML-53C 11 22 4 3 413 -1
42 -5 -6 ML-F3C 4 23 5 3 414 -1
42 -5 -5 ML-F3C 8 23 5 3 414 -1
42 -5 -4 ML-F3C 1 31 7 3 332 -1
42 -5 -3 ML-F3C 5 31 7 3 332 -1
42 -5 -2 ML-F3C 8 31 7 3 332 -1
42 -5 -1 ML-F3C 1 30 7 2 296 -1
42 -5 0 ML-F3C 8 30 7 2 296 -1
42 -5 1 ML-F3C 2 32 6 4 259 -1
42 -5 2 ML-F3C 7 32 6 4 259 -1
42 -5 3 ML-53C 2 33 8 0 261 -1
42 -4 -7 ML-53C 0 23 5 3 414 -1
42 -4 -6 ML-F3C 10 22 4 3 413 -1
42 -4 -5 ML-F3C 3 23 5 3 414 -1
42 -4 -4 ML-F3C 7 23 5 3 414 -1
42 -4 -3 ML-F3C 0 31 7 3 332 -1
42 -4 -2 ML-F3C 4 31 7 3 332 -1
42 -4 -1 ML-F3C 0 30 7 2 296 -1
42 -4 0 ML-F3C 7 30 7 2 296 -1
42 -4 1 ML-F3C 1 32 6 4 259 -1
42 -4 2 ML-F3C 6 32 6 4 259 -1
42 -4 3 ML-F3C 0 33 8 0 261 -1
42 -4 4 ML-53C 1 33 8 0 261 -1
42 -3 -7 ML-53C 1 33 8 0 453 -1
42 -3 -6 ML-F3C 11 32 6 4 451 -1
42 -3 -5 ML-F3C 9 22 4 3 413 -1
42 -3 -4 ML-F3C 2 23 5 3 414 -1
42 -3 -3 ML-F3C 6 23 5 3 414 -1
42 -3 -2 ML-B3C 11 30 7 2 332 -1
42 -3 0 ML-T3C 6 30 7 2 296 -1
42 -3 1 ML-F3C 0 32 6 4 259 -1
42 -3 2 ML-F3C 5 32 6 4 259 -1
42 -3 3 ML-F3C 10 32 6 4 259 -1
42 -3 4 ML-F3C 11 32 6 4 259 -1
42 -3 5 ML-53C 0 23 5 3 222 -1
42 -2 -7 ML-53C 2 33 8 0 453 -1
42 -2 -6 ML-F3C 0 33 8 0 453 -1
42 -2 -5 ML-F3C 10 32 6 4 451 -1
42 -2 -4 ML-F3C 9 32 6 4 451 -1
42 -2 -3 ML-53C 1 23 5 3 414 -1
42 -2 2 ML-53C 4 32 6 4 259 -1
42 -2 3 ML-F3C 9 32 6 4 259 -1
42 -2 4 ML-F3C 9 22 4 3 221 -1
42 -2 5 ML-F3C 10 22 4 3 221 -1
42 -2 6 ML-53C 11 22 4 3 221 -1
42 -1 -7 ML-T3C 8 32 6 4 451 -1
42 -1 -6 ML-F3C 7 32 6 4 451 -1
42 -1 -5 ML-F3C 6 32 6 4 451 -1
42 -1 -4 ML-F3C 5 32 6 4 451 -1
42 -1 -3 ML-53C 4 32 6 4 451 -1
42 -1 3 ML-53C 1 23 5 3 222 -1
42 -1 4 ML-F3C 2 23 5 3 222 -1
42 -1 5 ML-F3C 3 23 5 3 222 -1
42 -1 6 ML-F3C 4 23 5 3 222 -1
42 -1 7 ML-B3C 5 23 5 3 222 -1
42 0 -6 ML-F3C 3 32 6 4 451 -1
42 0 -5 ML-F3C 2 32 6 4 451 -1
42 0 -4 ML-F3C 1 32 6 4 451 -1
42 0 -3 ML-F3C 0 32 6 4 451 -1
42 0 0 TM-B11B12 10 23 5 3 30 -1
42 0 1 TM-B11B12 2 24 6 0 31 -1
42 0 2 TM-B11B12 6 24 6 0 31 -1
42 0 3 TM-B11B12 3 33 8 0 69 -1
42 0 4 ML-F3C 6 23 5 3 222 -1
42 0 4 TM-B11B12 7 33 8 0 69 -1
42 0 5 ML-F3C 7 23 5 3 222 -1
42 0 5 TM-B11B12 11 33 8 0 69 -1
42 0 6 ML-F3C 8 23 5 3 222 -1
42 0 6 TM-B11B12 11 30 7 2 104 -1
42 0 7 ML-F3C 9 23 5 3 222 -1
42 0 7 TM-B11B12 3 31 7 3 104 -1
42 0 8 TM-B11B12 7 31 7 3 104 -1
42 0 9 TM-B11B12 0 32 6 4 139 -1
42 0 10 TM-B11B12 4 32 6 4 139 -1
42 0 11 TM-B11B12 8 32 6 4 139 -1
42 0 12 TM-B11B12 10 23 5 3 222 -1
42 0 13 TM-B11B12 2 24 6 0 223 -1
42 0 14 TM-B11B12 6 24 6 0 223 -1
42 0 15 TM-B11B12 3 33 8 0 261 -1
42 0 16 TM-B11B12 7 33 8 0 261 -1
42 0 17 TM-B11B12 11 33 8 0 261 -1
42 0 18 TM-B11B12 11 30 7 2 296 -1
42 0 19 TM-B11B12 3 31 7 3 296 -1
42 0 20 TM-B11B12 7 31 7 3 296 -1
42 0 21 TM-B11B12 0 32 6 4 331 -1
42 0 22 TM-B11B12 4 32 6 4 331 -1
42 0 23 TM-B11B12 8 32 6 4 331 -1
42 0 24 TM-B11B12 10 23 5 3 414 -1
42 0 25 TM-B11B12 2 24 6 0 415 -1
42 0 26 TM-B11B12 6 24 6 0 415 -1
42 0 27 TM-B11B12 3 33 8 0 453 -1
42 0 28 TM-B11B12 7 33 8 0 453 -1
42 0 29 TM-B11B12 11 33 8 0 453 -1
42 0 30 TM-B11B12 11 30 7 2 488 -1
42 0 31 TM-B11B12 3 31 7 3 488 -1
42 0 32 TM-B11B12 7 31 7 3 488 -1
42 0 33 TM-B11B12 0 32 6 4 523 -1
42 0 34 TM-B11B12 4 32 6 4 523 -1
42 0 35 TM-B11B12 8 32 6 4 523 -1
42 1 -6 ML-B3C 10 30 7 2 488 -1
42 1 -5 ML-F3C 9 30 7 2 488 -1
42 1 -4 ML-F3C 8 30 7 2 488 -1
42 1 -3 ML-F3C 7 30 7 2 488 -1
42 1 -2 ML-T3C 6 30 7 2 488 -1
42 1 0 TM-D8 11 23 5 3 30 -1
42 1 1 TM-D8 3 24 6 0 31 -1
42 1 2 TM-D8 7 24 6 0 31 -1
42 1 3 TM-D8 4 33 8 0 69 -1
42 1 4 TM-D8 8 33 8 0 69 -1
42 1 4 ML-B3C 11 30 7 2 140 -1
42 1 5 TM-D8 0 34 8 1 69 -1
42 1 5 ML-F3C 0 31 7 3 140 -1
42 1 6 TM-D8 0 31 7 3 104 -1
42 1 6 ML-F3C 1 31 7 3 140 -1
42 1 7 TM-D8 4 31 7 3 104 -1
42 1 7 ML-F3C 2 31 7 3 140 -1
42 1 8 TM-D8 8 31 7 3 104 -1
42 1 8 ML-T3C 3 31 7 3 140 -1
42 1 9 TM-D8 1 32 6 4 139 -1
42 1 10 TM-D8 5 32 6 4 139 -1
42 1 11 TM-D8 9 32 6 4 139 -1
42 1 12 TM-D8 11 23 5 3 222 -1
42 1 13 TM-D8 3 24 6 0 223 -1
42 1 14 TM-D8 7 24 6 0 223 -1
42 1 15 TM-D8 4 33 8 0 261 -1
42 1 16 TM-D8 8 33 8 0 261 -1
42 1 17 TM-D8 0 34 8 1 261 -1
42 1 18 TM-D8 0 31 7 3 296 -1
42 1 19 TM-D8 4 31 7 3 296 -1
42 1 20 TM-D8 8 31 7 3 296 -1
42 1 21 TM-D8 1 32 6 4 331 -1
42 1 22 TM-D8 5 32 6 4 331 -1
42 1 23 TM-D8 9 32 6 4 331 -1
42 1 24 TM-D8 11 23 5 3 414 -1
42 1 25 TM-D8 3 24 6 0 415 -1
42 1 26 TM-D8 7 24 6 0 415 -1
42 1 27 TM-D8 4 33 8 0 453 -1
42 1 28 TM-D8 8 33 8 0 453 -1
42 1 29 TM-D8 0 34 8 1 453 -1
42 1 30 TM-D8 0 31 7 3 488 -1
42 1 31 TM-D8 4 31 7 3 488 -1
42 1 32 TM-D8 8 31 7 3 488 -1
42 1 33 TM-D8 1 32 6 4 523 -1
42 1 34 TM-D8 5 32 6 4 523 -1
42 1 35 TM-D8 9 32 6 4 523 -1
42 2 -5 ML-F3C 5 30 7 2 488 -1
42 2 -4 ML-F3C 3 30 7 2 488 -1
42 2 -3 ML-F3C 1 30 7 2 488 -1
42 2 -2 ML-F3C 0 30 7 2 488 -1
42 2 0 TM-E8 0 24 6 0 31 -1
42 2 1 TM-E8 4 24 6 0 31 -1
42 2 2 TM-E8 8 24 6 0 31 -1
42 2 3 TM-E8 5 33 8 0 69 -1
42 2 4 TM-E8 9 33 8 0 69 -1
42 2 5 TM-E8 1 34 8 1 69 -1
42 2 5 ML-F3C 4 31 7 3 140 -1
42 2 6 TM-E8 1 31 7 3 104 -1
42 2 6 ML-F3C 5 31 7 3 140 -1
42 2 7 TM-E8 5 31 7 3 104 -1
42 2 7 ML-F3C 6 31 7 3 140 -1
42 2 8 TM-E8 9 31 7 3 104 -1
42 2 8 ML-F3C 7 31 7 3 140 -1
42 2 9 TM-E8 2 32 6 4 139 -1
42 2 10 TM-E8 6 32 6 4 139 -1
42 2 11 TM-E8 10 32 6 4 139 -1
42 2 12 TM-E8 0 24 6 0 223 -1
42 2 13 TM-E8 4 24 6 0 223 -1
42 2 14 TM-E8 8 24 6 0 223 -1
42 2 15 TM-E8 5 33 8 0 261 -1
42 2 16 TM-E8 9 33 8 0 261 -1
42 2 17 TM-E8 1 34 8 1 261 -1
42 2 18 TM-E8 1 31 7 3 296 -1
42 2 19 TM-E8 5 31 7 3 296 -1
42 2 20 TM-E8 9 31 7 3 296 -1
42 2 21 TM-E8 2 32 6 4 331 -1
42 2 22 TM-E8 6 32 6 4 331 -1
42 2 23 TM-E8 10 32 6 4 331 -1
42 2 24 TM-E8 0 24 6 0 415 -1
42 2 25 TM-E8 4 24 6 0 415 -1
42 2 26 TM-E8 8 24 6 0 415 -1
42 2 27 TM-E8 5 33 8 0 453 -1
42 2 28 TM-E8 9 33 8 0 453 -1
42 2 29 TM-E8 1 34 8 1 453 -1
42 2 30 TM-E8 1 31 7 3 488 -1
42 2 31 TM-E8 5 31 7 3 488 -1
42 2 32 TM-E8 9 31 7 3 488 -1
42 2 33 TM-E8 2 32 6 4 523 -1
42 2 34 TM-E8 6 32 6 4 523 -1
42 2 35 TM-E8 10 32 6 4 523 -1
42 3 -4 ML-F3C 4 30 7 2 488 -1
42 3 -3 ML-F3C 2 30 7 2 488 -1
42 3 -2 ML-F3C 8 31 7 3 524 -1
42 3 -1 ML-F3C 4 31 7 3 524 -1
42 3 0 TM-G8 1 24 6 0 31 -1
42 3 0 ML-B3C 11 30 7 2 524 -1
42 3 1 TM-G8 5 24 6 0 31 -1
42 3 2 TM-G8 9 24 6 0 31 -1
42 3 3 TM-G8 6 33 8 0 69 -1
42 3 4 TM-G8 10 33 8 0 69 -1
42 3 4 ML-T3C 6 30 7 2 104 -1
42 3 5 TM-G8 2 34 8 1 69 -1
42 3 5 ML-F3C 0 30 7 2 104 -1
42 3 6 TM-G8 2 31 7 3 104 -1
42 3 6 ML-F3C 8 31 7 3 140 -1
42 3 7 TM-G8 6 31 7 3 104 -1
42 3 7 ML-F3C 9 31 7 3 140 -1
42 3 8 TM-G8 10 31 7 3 104 -1
42 3 8 ML-F3C 10 31 7 3 140 -1
42 3 9 TM-G8 3 32 6 4 139 -1
42 3 10 TM-G8 7 32 6 4 139 -1
42 3 11 TM-G8 11 32 6 4 139 -1
42 3 12 TM-G8 1 24 6 0 223 -1
42 3 13 TM-G8 5 24 6 0 223 -1
42 3 14 TM-G8 9 24 6 0 223 -1
42 3 15 TM-G8 6 33 8 0 261 -1
42 3 16 TM-G8 10 33 8 0 261 -1
42 3 17 TM-G8 2 34 8 1 261 -1
42 3 18 TM-G8 2 31 7 3 296 -1
42 3 19 TM-G8 6 31 7 3 296 -1
42 3 20 TM-G8 10 31 7 3 296 -1
42 3 21 TM-G8 3 32 6 4 331 -1
42 3 22 TM-G8 7 32 6 4 331 -1
42 3 23 TM-G8 11 32 6 4 331 -1
42 3 24 TM-G8 1 24 6 0 415 -1
42 3 25 TM-G8 5 24 6 0 415 -1
42 3 26 TM-G8 9 24 6 0 415 -1
42 3 27 TM-G8 6 33 8 0 453 -1
42 3 28 TM-G8 10 33 8 0 453 -1
42 3 29 TM-G8 2 34 8 1 453 -1
42 3 30 TM-G8 2 31 7 3 488 -1
42 3 31 TM-G8 6 31 7 3 488 -1
42 3 32 TM-G8 10 31 7 3 488 -1
42 3 33 TM-G8 3 32 6 4 523 -1
42 3 34 TM-G8 7 32 6 4 523 -1
42 3 35 TM-G8 11 32 6 4 523 -1
42 4 -3 ML-F3C 11 31 7 3 524 -1
42 4 -2 ML-F3C 9 31 7 3 524 -1
42 4 -1 ML-F3C 5 31 7 3 524 -1
42 4 0 ML-F3C 0 31 7 3 524 -1
42 4 1 ML-F3C 6 23 5 3 30 -1
42 4 2 ML-53C 1 23 5 3 30 -1
42 4 3 ML-53C 4 32 6 4 67 -1
42 4 4 ML-F3C 0 32 6 4 67 -1
42 4 5 ML-F3C 7 30 7 2 104 -1
42 4 6 ML-F3C 1 30 7 2 104 -1
42 4 7 ML-F3C 2 30 7 2 104 -1
42 4 8 ML-F3C 11 31 7 3 140 -1
42 5 -2 ML-F3C 10 31 7 3 524 -1
42 5 -1 ML-F3C 6 31 7 3 524 -1
42 5 0 ML-F3C 1 31 7 3 524 -1
42 5 1 ML-F3C 7 23 5 3 30 -1
42 5 2 ML-F3C 2 23 5 3 30 -1
42 5 3 ML-F3C 9 32 6 4 67 -1
42 5 4 ML-F3C 5 32 6 4 67 -1
42 5 5 ML-F3C 1 32 6 4 67 -1
42 5 6 ML-F3C 8 30 7 2 104 -1
42 5 7 ML-F3C 3 30 7 2 104 -1
42 5 8 ML-F3C 4 30 7 2 104 -1
42 6 -1 ML-F3C 7 31 7 3 524 -1
42 6 0 ML-F3C 2 31 7 3 524 -1
42 6 1 ML-F3C 8 23 5 3 30 -1
42 6 2 ML-F3C 3 23 5 3 30 -1
42 6 3 ML-F3C 9 22 4 3 29 -1
42 6 4 ML-F3C 10 32 6 4 67 -1
42 6 5 ML-F3C 6 32 6 4 67 -1
42 6 6 ML-F3C 2 32 6 4 67 -1
42 6 7 ML-F3C 9 30 7 2 104 -1
42 6 8 ML-F3C 5 30 7 2 104 -1
42 7 0 ML-T3C 3 31 7 3 524 -1
42 7 1 ML-F3C 9 23 5 3 30 -1
42 7 2 ML-F3C 4 23 5 3 30 -1
42 7 3 ML-F3C 10 22 4 3 29 -1
42 7 4 ML-F3C 11 32 6 4 67 -1
42 7 5 ML-F3C 0 33 8 0 69 -1
42 7 6 ML-F3C 7 32 6 4 67 -1
42 7 7 ML-F3C 3 32 6 4 67 -1
42 7 8 ML-B3C 10 30 7 2 104 -1
42 8 2 ML-B3C 5 23 5 3 30 -1
42 8 3 ML-53C 11 22 4 3 29 -1
42 8 4 ML-53C 0 23 5 3 30 -1
42 8 5 ML-53C 1 33 8 0 69 -1
42 8 6 ML-53C 2 33 8 0 69 -1
42 8 7 ML-T3C 8 32 6 4 67 -1
43 -8 -7 ML-T3C 4 32 6 4 343 -1
43 -8 -6 ML-53C 8 32 6 4 343 -1
43 -8 -5 ML-53C 10 32 6 4 343 -1
43 -8 -4 ML-53C 3 27 6 3 319 -1
43 -8 -3 ML-53C 4 27 6 3 319 -1
43 -8 -2 ML-B3C 9 27 6 3 319 -1
43 -7 -8 ML-B3C 1 35 8 2 453 -1
43 -7 -7 ML-F3C 11 31 7 3 344 -1
43 -7 -6 ML-F3C 3 32 6 4 343 -1
43 -7 -5 ML-F3C 7 32 6 4 343 -1
43 -7 -4 ML-F3C 9 32 6 4 343 -1
43 -7 -3 ML-F3C 2 27 6 3 319 -1
43 -7 -2 ML-F3C 8 27 6 3 319 -1
43 -7 -1 ML-F3C 1 28 7 0 320 -1
43 -7 0 ML-T3C 8 35 8 2 249 -1
43 -6 -8 ML-F3C 7 34 8 1 453 -1
43 -6 -7 ML-F3C 0 35 8 2 453 -1
43 -6 -6 ML-F3C 10 31 7 3 344 -1
43 -6 -5 ML-F3C 2 32 6 4 343 -1
43 -6 -4 ML-F3C 6 32 6 4 343 -1
43 -6 -3 ML-F3C 1 27 6 3 319 -1
43 -6 -2 ML-F3C 7 27 6 3 319 -1
43 -6 -1 ML-F3C 0 28 7 0 320 -1
43 -6 0 ML-F3C 7 35 8 2 249 -1
43 -6 1 ML-F3C 0 36 8 3 249 -1
43 -5 -8 ML-F3C 8 34 8 1 453 -1
43 -5 -7 ML-F3C 5 34 8 1 453 -1
43 -5 -6 ML-F3C 11 34 8 1 453 -1
43 -5 -5 ML-F3C 9 31 7 3 344 -1
43 -5 -4 ML-F3C 1 32 6 4 343 -1
43 -5 -3 ML-F3C 5 32 6 4 343 -1
43 -5 -2 ML-F3C 6 27 6 3 319 -1
43 -5 -1 ML-F3C 11 27 6 3 319 -1
43 -5 0 ML-F3C 6 35 8 2 249 -1
43 -5 1 ML-F3C 11 35 8 2 249 -1
43 -5 2 ML-F3C 4 36 8 3 249 -1
43 -4 -8 ML-F3C 3 36 8 3 441 -1
43 -4 -7 ML-F3C 6 34 8 1 453 -1
43 -4 -6 ML-F3C 4 34 8 1 453 -1
43 -4 -5 ML-F3C 10 34 8 1 453 -1
43 -4 -4 ML-F3C 8 31 7 3 344 -1
43 -4 -3 ML-53C 0 32 6 4 343 -1
43 -4 -2 ML-53C 5 27 6 3 319 -1
43 -4 -1 ML-F3C 10 27 6 3 319 -1
43 -4 0 ML-F3C 5 35 8 2 249 -1
43 -4 1 ML-F3C 10 35 8 2 249 -1
43 -4 2 ML-F3C 2 36 8 3 249 -1
43 -4 3 ML-F3C 3 36 8 3 249 -1
43 -3 -8 ML-F3C 4 36 8 3 441 -1
43 -3 -7 ML-F3C 2 36 8 3 441 -1
43 -3 -6 ML-F3C 1 36 8 3 441 -1
43 -3 -5 ML-F3C 3 34 8 1 453 -1
43 -3 -4 ML-T3C 9 34 8 1 453 -1
43 -3 0 ML-B3C 4 35 8 2 249 -1
43 -3 1 ML-F3C 9 35 8 2 249 -1
43 -3 2 ML-F3C 1 36 8 3 249 -1
43 -3 3 ML-F3C 6 34 8 1 261 -1
43 -3 4 ML-F3C 8 34 8 1 261 -1
43 -2 -8 ML-F3C 0 36 8 3 441 -1
43 -2 -7 ML-F3C 11 35 8 2 441 -1
43 -2 -6 ML-F3C 10 35 8 2 441 -1
43 -2 -5 ML-F3C 9 35 8 2 441 -1
43 -2 2 ML-F3C 3 34 8 1 261 -1
43 -2 3 ML-F3C 4 34 8 1 261 -1
43 -2 4 ML-F3C 5 34 8 1 261 -1
43 -2 5 ML-F3C 7 34 8 1 261 -1
43 -1 -8 ML-T3C 8 35 8 2 441 -1
43 -1 -7 ML-F3C 7 35 8 2 441 -1
43 -1 -6 ML-F3C 6 35 8 2 441 -1
43 -1 -5 ML-F3C 5 35 8 2 441 -1
43 -1 -4 ML-B3C 4 35 8 2 441 -1
43 -1 2 ML-T3C 9 34 8 1 261 -1
43 -1 3 ML-F3C 10 34 8 1 261 -1
43 -1 4 ML-F3C 11 34 8 1 261 -1
43 -1 5 ML-F3C 0 35 8 2 261 -1
43 -1 6 ML-B3C 1 35 8 2 261 -1
43 0 -7 ML-F3C 1 28 7 0 512 -1
43 0 -6 ML-F3C 0 28 7 0 512 -1
43 0 -5 ML-F3C 11 27 6 3 511 -1
43 0 -4 ML-F3C 10 27 6 3 511 -1
43 0 0 TM-B11B12 2 35 8 2 69 -1
43 0 1 TM-B11B12 6 35 8 2 69 -1
43 0 2 TM-B11B12 10 35 8 2 69 -1
43 0 3 TM-B11B12 5 36 8 3 57 -1
43 0 3 ML-F3C 8 31 7 3 152 -1
43 0 4 TM-B11B12 9 36 8 3 57 -1
43 0 4 ML-F3C 9 31 7 3 152 -1
43 0 5 TM-B11B12 1 37 9 0 58 -1
43 0 5 ML-F3C 10 31 7 3 152 -1
43 0 6 TM-B11B12 2 28 7 0 128 -1
43 0 6 ML-F3C 11 31 7 3 152 -1
43 0 7 TM-B11B12 6 28 7 0 128 -1
43 0 8 TM-B11B12 10 28 7 0 128 -1
43 0 9 TM-B11B12 11 32 6 4 151 -1
43 0 10 TM-B11B12 3 33 8 0 153 -1
43 0 11 TM-B11B12 7 33 8 0 153 -1
43 0 12 TM-B11B12 2 35 8 2 261 -1
43 0 13 TM-B11B12 6 35 8 2 261 -1
43 0 14 TM-B11B12 10 35 8 2 261 -1
43 0 15 TM-B11B12 5 36 8 3 249 -1
43 0 16 TM-B11B12 9 36 8 3 249 -1
43 0 17 TM-B11B12 1 37 9 0 250 -1
43 0 18 TM-B11B12 2 28 7 0 320 -1
43 0 19 TM-B11B12 6 28 7 0 320 -1
43 0 20 TM-B11B12 10 28 7 0 320 -1
43 0 21 TM-B11B12 11 32 6 4 343 -1
43 0 22 TM-B11B12 3 33 8 0 345 -1
43 0 23 TM-B11B12 7 33 8 0 345 -1
43 0 24 TM-B11B12 2 35 8 2 453 -1
43 0 25 TM-B11B12 6 35 8 2 453 -1
43 0 26 TM-B11B12 10 35 8 2 453 -1
43 0 27 TM-B11B12 5 36 8 3 441 -1
43 0 28 TM-B11B12 9 36 8 3 441 -1
43 0 29 TM-B11B12 1 37 9 0 442 -1
43 0 30 TM-B11B12 2 28 7 0 512 -1
43 0 31 TM-B11B12 6 28 7 0 512 -1
43 0 32 TM-B11B12 10 28 7 0 512 -1
43 0 33 TM-B11B12 11 32 6 4 535 -1
43 0 34 TM-B11B12 3 33 8 0 537 -1
43 0 35 TM-B11B12 7 33 8 0 537 -1
43 1 -7 ML-B3C 9 27 6 3 511 -1
43 1 -6 ML-F3C 8 27 6 3 511 -1
43 1 -5 ML-F3C 7 27 6 3 511 -1
43 1 -4 ML-F3C 6 27 6 3 511 -1
43 1 -3 ML-53C 5 27 6 3 511 -1
43 1 0 TM-D8 3 35 8 2 69 -1
43 1 1 TM-D8 7 35 8 2 69 -1
43 1 2 TM-D8 11 35 8 2 69 -1
43 1 3 TM-D8 6 36 8 3 57 -1
43 1 3 ML-53C 0 32 6 4 151 -1
43 1 4 TM-D8 10 36 8 3 57 -1
43 1 4 ML-F3C 1 32 6 4 151 -1
43 1 5 TM-D8 2 37 9 0 58 -1
43 1 5 ML-F3C 2 32 6 4 151 -1
43 1 6 TM-D8 3 28 7 0 128 -1
43 1 6 ML-F3C 3 32 6 4 151 -1
43 1 7 TM-D8 7 28 7 0 128 -1
43 1 7 ML-T3C 4 32 6 4 151 -1
43 1 8 TM-D8 11 28 7 0 128 -1
43 1 9 TM-D8 0 33 8 0 153 -1
43 1 10 TM-D8 4 33 8 0 153 -1
43 1 11 TM-D8 8 33 8 0 153 -1
43 1 12 TM-D8 3 35 8 2 261 -1
43 1 13 TM-D8 7 35 8 2 261 -1
43 1 14 TM-D8 11 35 8 2 261 -1
43 1 15 TM-D8 6 36 8 3 249 -1
43 1 16 TM-D8 10 36 8 3 249 -1
43 1 17 TM-D8 2 37 9 0 250 -1
43 1 18 TM-D8 3 28 7 0 320 -1
43 1 19 TM-D8 7 28 7 0 320 -1
43 1 20 TM-D8 11 28 7 0 320 -1
43 1 21 TM-D8 0 33 8 0 345 -1
43 1 22 TM-D8 4 33 8 0 345 -1
43 1 23 TM-D8 8 33 8 0 345 -1
43 1 24 TM-D8 3 35 8 2 453 -1
43 1 25 TM-D8 7 35 8 2 453 -1
43 1 26 TM-D8 11 35 8 2 453 -1
43 1 27 TM-D8 6 36 8 3 441 -1
43 1 28 TM-D8 10 36 8 3 441 -1
43 1 29 TM-D8 2 37 9 0 442 -1
43 1 30 TM-D8 3 28 7 0 512 -1
43 1 31 TM-D8 7 28 7 0 512 -1
43 1 32 TM-D8 11 28 7 0 512 -1
43 1 33 TM-D8 0 33 8 0 537 -1
43 1 34 TM-D8 4 33 8 0 537 -1
43 1 35 TM-D8 8 33 8 0 537 -1
43 2 -6 ML-53C 4 27 6 3 511 -1
43 2 -5 ML-F3C 2 27 6 3 511 -1
43 2 -4 ML-F3C 1 27 6 3 511 -1
43 2 -3 ML-F3C 5 32 6 4 535 -1
43 2 -2 ML-53C 0 32 6 4 535 -1
43 2 0 TM-E8 4 35 8 2 69 -1
43 2 1 TM-E8 8 35 8 2 69 -1
43 2 2 TM-E8 0 36 8 3 69 -1
43 2 3 TM-E8 7 36 8 3 57 -1
43 2 3 ML-53C 5 27 6 3 127 -1
43 2 4 TM-E8 11 36 8 3 57 -1
43 2 4 ML-F3C 5 32 6 4 151 -1
43 2 5 TM-E8 3 37 9 0 58 -1
43 2 5 ML-F3C 6 32 6 4 151 -1
43 2 6 TM-E8 4 28 7 0 128 -1
43 2 6 ML-F3C 7 32 6 4 151 -1
43 2 7 TM-E8 8 28 7 0 128 -1
43 2 7 ML-53C 8 32 6 4 151 -1
43 2 8 TM-E8 0 29 7 1 128 -1
43 2 9 TM-E8 1 33 8 0 153 -1
43 2 10 TM-E8 5 33 8 0 153 -1
43 2 11 TM-E8 9 33 8 0 153 -1
43 2 12 TM-E8 4 35 8 2 261 -1
43 2 13 TM-E8 8 35 8 2 261 -1
43 2 14 TM-E8 0 36 8 3 261 -1
43 2 15 TM-E8 7 36 8 3 249 -1
43 2 16 TM-E8 11 36 8 3 249 -1
43 2 17 TM-E8 3 37 9 0 250 -1
43 2 18 TM-E8 4 28 7 0 320 -1
43 2 19 TM-E8 8 28 7 0 320 -1
43 2 20 TM-E8 0 29 7 1 320 -1
43 2 21 TM-E8 1 33 8 0 345 -1
43 2 22 TM-E8 5 33 8 0 345 -1
43 2 23 TM-E8 9 33 8 0 345 -1
43 2 24 TM-E8 4 35 8 2 453 -1
43 2 25 TM-E8 8 35 8 2 453 -1
43 2 26 TM-E8 0 36 8 3 453 -1
43 2 27 TM-E8 7 36 8 3 441 -1
43 2 28 TM-E8 11 36 8 3 441 -1
43 2 29 TM-E8 3 37 9 0 442 -1
43 2 30 TM-E8 4 28 7 0 512 -1
